order_id,customer_id,product_id,order_date,quantity,unit_price,line_total
ORD5805,CUST1805,PROD1005,2024-02-13,6,206.83,1240.98
ORD5806,CUST1806,PROD1006,2022-10-26,3,164.25,492.75
ORD5807,CUST1807,PROD1007,2024-05-15,9,59.56,536.04
ORD5808,CUST1808,PROD1008,2023-04-28,6,321.07,1926.42
ORD5809,CUST1809,PROD1009,2023-07-15,1,1727.6,1727.6
ORD5810,CUST1810,PROD1010,2024-04-23,1,636.4,636.4
ORD5811,CUST1811,PROD1011,2023-04-04,8,3.22,25.76
ORD5812,CUST1812,PROD1012,2022-04-08,3,412.53,1237.59
ORD5813,CUST1813,PROD1013,2023-02-15,6,6.28,37.68
ORD5814,CUST1814,PROD1014,2023-11-07,4,220.15,880.6
ORD5815,CUST1815,PROD1015,2022-12-19,3,386.61,1159.83
ORD5816,CUST1816,PROD1016,2024-07-16,8,133.37,1066.96
ORD5817,CUST1817,PROD1017,2024-02-21,8,159.66,1277.28
ORD5818,CUST1818,PROD1018,2024-11-23,2,777.63,1555.26
ORD5819,CUST1819,PROD1019,2025-05-14,8,160.33,1282.64
ORD5820,CUST1820,PROD1020,2023-04-21,6,281.82,1690.92
ORD5821,CUST1821,PROD1021,2023-11-07,5,32.79,163.95
ORD5822,CUST1822,PROD1022,2023-11-09,9,64.02,576.18
ORD5823,CUST1823,PROD1023,2025-02-16,6,219.25,1315.5
ORD5824,CUST1824,PROD1024,2025-07-29,3,240.97,722.91
ORD5825,CUST1825,PROD1025,2023-10-04,8,109.65,877.2
ORD5826,CUST1826,PROD1026,2023-11-01,4,147.48,589.92
ORD5827,CUST1827,PROD1027,2023-02-19,4,285.81,1143.24
ORD5828,CUST1828,PROD1028,2022-01-29,2,247.44,494.88
ORD5829,CUST1829,PROD1029,2024-05-30,5,392.68,1963.4
ORD5830,CUST1830,PROD1030,2023-10-25,2,571.02,1142.04
ORD5831,CUST1831,PROD1031,2023-12-22,9,193.46,1741.14
ORD5832,CUST1832,PROD1032,2025-09-03,9,212.68,1914.12
ORD5833,CUST1833,PROD1033,2024-04-26,3,630.94,1892.82
ORD5834,CUST1834,PROD1034,2024-06-14,1,1649.05,1649.05
ORD5835,CUST1835,PROD1035,2023-02-23,7,235.74,1650.18
ORD5836,CUST1836,PROD1036,2023-06-26,2,280.06,560.12
ORD5837,CUST1837,PROD1037,2024-08-22,2,407.36,814.72
ORD5838,CUST1838,PROD1038,2022-07-24,6,15.74,94.44
ORD5839,CUST1839,PROD1039,2024-08-07,6,192.7,1156.2
ORD5840,CUST1840,PROD1040,2021-12-28,5,69.18,345.9
ORD5841,CUST1841,PROD1041,2023-07-22,3,579.37,1738.11
ORD5842,CUST1842,PROD1042,2022-10-03,3,394.58,1183.74
ORD5843,CUST1843,PROD1043,2025-09-06,5,225.37,1126.85
ORD5844,CUST1844,PROD1044,2025-05-05,3,134.1,402.3
ORD5845,CUST1845,PROD1045,2024-04-18,5,271.53,1357.65
ORD5846,CUST1846,PROD1046,2025-05-02,4,185.23,740.92
ORD5847,CUST1847,PROD1047,2021-11-09,3,659.34,1978.02
ORD5848,CUST1848,PROD1048,2023-08-22,2,115.48,230.96
ORD5849,CUST1849,PROD1049,2024-11-23,4,216.91,867.64
ORD5850,CUST1850,PROD1050,2024-03-28,2,565.54,1131.08
ORD5851,CUST1851,PROD1051,2025-06-02,1,1146.75,1146.75
ORD5852,CUST1852,PROD1052,2024-07-22,6,308.27,1849.62
ORD5853,CUST1853,PROD1053,2025-07-30,6,35.94,215.64
ORD5854,CUST1854,PROD1054,2024-05-29,7,59.83,418.81
ORD5855,CUST1855,PROD1055,2025-06-04,5,71.23,356.15
ORD5856,CUST1856,PROD1056,2023-01-07,9,57.8,520.2
ORD5857,CUST1857,PROD1057,2023-08-05,8,168.42,1347.36
ORD5858,CUST1858,PROD1058,2024-12-15,4,459.91,1839.64
ORD5859,CUST1859,PROD1059,2022-04-18,3,553.7,1661.1
ORD5860,CUST1860,PROD1060,2023-11-06,9,109.72,987.48
ORD5861,CUST1861,PROD1061,2024-12-26,8,185.49,1483.92
ORD5862,CUST1862,PROD1062,2021-07-13,7,120.62,844.34
ORD5863,CUST1863,PROD1063,2024-05-29,8,12.13,97.04
ORD5864,CUST1864,PROD1064,2024-09-05,8,125.67,1005.36
ORD5865,CUST1865,PROD1065,2023-11-29,5,257.64,1288.2
ORD5866,CUST1866,PROD1066,2025-04-03,3,271.11,813.33
ORD5867,CUST1867,PROD1067,2021-09-24,9,163.32,1469.88
ORD5868,CUST1868,PROD1068,2023-09-28,5,392.26,1961.3
ORD5869,CUST1869,PROD1069,2023-07-29,6,13.61,81.66
ORD5870,CUST1870,PROD1070,2022-09-03,3,216.65,649.95
ORD5871,CUST1871,PROD1071,2022-11-11,2,16.71,33.42
ORD5872,CUST1872,PROD1072,2022-03-02,9,175.08,1575.72
ORD5873,CUST1873,PROD1073,2025-03-30,3,14.48,43.44
ORD5874,CUST1874,PROD1074,2025-01-01,7,278.55,1949.85
ORD5875,CUST1875,PROD1075,2023-09-02,9,214.18,1927.62
ORD5876,CUST1876,PROD1076,2025-04-22,3,230.54,691.62
ORD5877,CUST1877,PROD1077,2024-06-26,3,389.52,1168.56
ORD5878,CUST1878,PROD1078,2023-07-31,7,51.37,359.59
ORD5879,CUST1879,PROD1079,2021-01-25,3,122.69,368.07
ORD5880,CUST1880,PROD1080,2025-05-24,6,330.62,1983.72
ORD5881,CUST1881,PROD1081,2023-03-02,9,158.04,1422.36
ORD5882,CUST1882,PROD1082,2025-10-07,3,206.38,619.14
ORD5883,CUST1883,PROD1083,2022-01-17,8,79.18,633.44
ORD5884,CUST1884,PROD1084,2023-07-31,6,255.14,1530.84
ORD5885,CUST1885,PROD1085,2022-05-23,8,37.3,298.4
ORD5886,CUST1886,PROD1086,2024-08-21,8,204.47,1635.76
ORD5887,CUST1887,PROD1087,2023-10-10,2,67.58,135.16
ORD5888,CUST1888,PROD1088,2022-08-24,8,120.78,966.24
ORD5889,CUST1889,PROD1089,2024-12-27,5,11.14,55.7
ORD5890,CUST1890,PROD1090,2022-12-16,1,1928.31,1928.31
ORD5891,CUST1891,PROD1091,2025-05-25,9,90.22,811.98
ORD5892,CUST1892,PROD1092,2024-11-18,3,571.94,1715.82
ORD5893,CUST1893,PROD1093,2025-07-18,5,294.41,1472.05
ORD5894,CUST1894,PROD1094,2024-07-09,7,68.21,477.47
ORD5895,CUST1895,PROD1095,2023-03-18,3,134.68,404.04
ORD5896,CUST1896,PROD1096,2024-11-15,5,295.07,1475.35
ORD5897,CUST1897,PROD1097,2024-11-02,9,168.3,1514.7
ORD5898,CUST1898,PROD1098,2023-10-24,9,134.51,1210.59
ORD5899,CUST1899,PROD1099,2022-04-03,7,203.05,1421.35
ORD5900,CUST1900,PROD1100,2024-08-01,3,645.38,1936.14
ORD5901,CUST1901,PROD1101,2024-12-14,4,395.81,1583.24
ORD5902,CUST1902,PROD1102,2023-11-15,4,326.37,1305.48
ORD5903,CUST1903,PROD1103,2024-10-08,1,1200.43,1200.43
ORD5904,CUST1904,PROD1104,2025-11-02,2,772.71,1545.42
ORD5905,CUST1905,PROD1105,2025-12-07,7,23.66,165.62
ORD5906,CUST1906,PROD1106,2025-11-01,6,285.94,1715.64
ORD5907,CUST1907,PROD1107,2025-01-21,4,412.26,1649.04
ORD5908,CUST1908,PROD1108,2023-05-28,7,111.59,781.13
ORD5909,CUST1909,PROD1109,2024-06-13,7,135.86,951.02
ORD5910,CUST1910,PROD1110,2022-07-05,3,652.41,1957.23
ORD5911,CUST1911,PROD1111,2024-04-04,7,27.29,191.03
ORD5912,CUST1912,PROD1112,2025-01-17,8,113.52,908.16
ORD5913,CUST1913,PROD1113,2025-01-02,4,162.82,651.28
ORD5914,CUST1914,PROD1114,2024-09-11,8,12.45,99.6
ORD5915,CUST1915,PROD1115,2023-10-14,2,105.53,211.06
ORD5916,CUST1916,PROD1116,2022-08-23,9,177.37,1596.33
ORD5917,CUST1917,PROD1117,2022-10-25,1,236.75,236.75
ORD5918,CUST1918,PROD1118,2023-04-13,6,89.84,539.04
ORD5919,CUST1919,PROD1119,2021-12-18,8,236.87,1894.96
ORD5920,CUST1920,PROD1120,2023-09-12,4,485.77,1943.08
ORD5921,CUST1921,PROD1121,2024-11-25,6,223.3,1339.8
ORD5922,CUST1922,PROD1122,2021-04-23,8,141.79,1134.32
ORD5923,CUST1923,PROD1123,2022-02-03,6,316.21,1897.26
ORD5924,CUST1924,PROD1124,2025-08-05,1,253.96,253.96
ORD5925,CUST1925,PROD1125,2024-01-30,1,314.54,314.54
ORD5926,CUST1926,PROD1126,2023-03-24,7,183.6,1285.2
ORD5927,CUST1927,PROD1127,2023-10-09,5,326.2,1631.0
ORD5928,CUST1928,PROD1128,2023-06-13,9,203.29,1829.61
ORD5929,CUST1929,PROD1129,2022-01-05,4,287.98,1151.92
ORD5930,CUST1930,PROD1130,2023-10-14,1,1187.15,1187.15
ORD5931,CUST1931,PROD1131,2024-09-15,2,41.26,82.52
ORD5932,CUST1932,PROD1132,2025-05-14,4,442.11,1768.44
ORD5933,CUST1933,PROD1133,2025-01-27,7,157.4,1101.8
ORD5934,CUST1934,PROD1134,2025-08-04,2,840.86,1681.72
ORD5935,CUST1935,PROD1135,2024-05-05,6,267.94,1607.64
ORD5936,CUST1936,PROD1136,2023-09-16,8,221.07,1768.56
ORD5937,CUST1937,PROD1137,2024-06-22,4,198.6,794.4
ORD5938,CUST1938,PROD1138,2022-04-30,1,1782.82,1782.82
ORD5939,CUST1939,PROD1139,2022-07-21,7,246.91,1728.37
ORD5940,CUST1940,PROD1140,2023-02-26,7,41.5,290.5
ORD5941,CUST1941,PROD1141,2024-06-29,5,49.54,247.7
ORD5942,CUST1942,PROD1142,2024-01-21,5,394.99,1974.95
ORD5943,CUST1943,PROD1143,2023-04-04,6,117.48,704.88
ORD5944,CUST1944,PROD1144,2024-03-16,4,262.89,1051.56
ORD5945,CUST1945,PROD1145,2022-07-12,9,113.64,1022.76
ORD5946,CUST1946,PROD1146,2024-01-18,2,871.85,1743.7
ORD5947,CUST1947,PROD1147,2022-06-22,3,470.37,1411.11
ORD5948,CUST1948,PROD1148,2021-07-06,5,349.45,1747.25
ORD5949,CUST1949,PROD1149,2022-07-25,6,246.71,1480.26
ORD5950,CUST1950,PROD1150,2024-04-22,4,219.88,879.52
ORD5951,CUST1951,PROD1151,2023-02-09,7,38.9,272.3
ORD5952,CUST1952,PROD1152,2023-08-14,6,235.66,1413.96
ORD5953,CUST1953,PROD1153,2025-04-13,1,1880.02,1880.02
ORD5954,CUST1954,PROD1154,2024-12-21,9,55.52,499.68
ORD5955,CUST1955,PROD1155,2025-09-02,6,73.02,438.12
ORD5956,CUST1956,PROD1156,2025-03-27,1,1802.85,1802.85
ORD5957,CUST1957,PROD1157,2021-10-27,2,778.38,1556.76
ORD5958,CUST1958,PROD1158,2024-09-29,9,128.14,1153.26
ORD5959,CUST1959,PROD1159,2022-08-07,7,175.21,1226.47
ORD5960,CUST1960,PROD1160,2025-03-15,3,178.84,536.52
ORD5961,CUST1961,PROD1161,2022-08-13,6,100.8,604.8
ORD5962,CUST1962,PROD1162,2025-07-25,3,469.18,1407.54
ORD5963,CUST1963,PROD1163,2023-05-19,5,395.18,1975.9
ORD5964,CUST1964,PROD1164,2025-01-05,7,66.9,468.3
ORD5965,CUST1965,PROD1165,2023-12-21,7,228.96,1602.72
ORD5966,CUST1966,PROD1166,2024-02-19,5,150.3,751.5
ORD5967,CUST1967,PROD1167,2022-05-20,3,77.12,231.36
ORD5968,CUST1968,PROD1168,2024-12-06,6,72.21,433.26
ORD5969,CUST1969,PROD1169,2024-11-12,3,196.33,588.99
ORD5970,CUST1970,PROD1170,2025-03-19,6,3.79,22.74
ORD5971,CUST1971,PROD1171,2024-11-14,3,106.22,318.66
ORD5972,CUST1972,PROD1172,2025-07-24,3,180.75,542.25
ORD5973,CUST1973,PROD1173,2025-01-18,4,296.92,1187.68
ORD5974,CUST1974,PROD1174,2023-01-23,8,29.5,236.0
ORD5975,CUST1975,PROD1175,2025-05-24,9,31.86,286.74
ORD5976,CUST1976,PROD1176,2023-07-11,7,145.88,1021.16
ORD5977,CUST1977,PROD1177,2022-03-12,4,296.35,1185.4
ORD5978,CUST1978,PROD1178,2023-09-18,4,488.66,1954.64
ORD5979,CUST1979,PROD1179,2025-06-25,4,132.21,528.84
ORD5980,CUST1980,PROD1180,2025-02-26,7,213.5,1494.5
ORD5981,CUST1981,PROD1181,2025-04-18,7,160.9,1126.3
ORD5982,CUST1982,PROD1182,2022-11-09,7,58.81,411.67
ORD5983,CUST1983,PROD1183,2022-05-15,6,211.84,1271.04
ORD5984,CUST1984,PROD1184,2022-10-06,1,1982.82,1982.82
ORD5985,CUST1985,PROD1185,2024-07-03,8,9.93,79.44
ORD5986,CUST1986,PROD1186,2024-04-02,8,7.25,58.0
ORD5987,CUST1987,PROD1187,2023-04-24,9,21.48,193.32
ORD5988,CUST1988,PROD1188,2023-07-31,1,211.96,211.96
ORD5989,CUST1989,PROD1189,2024-07-06,4,231.71,926.84
ORD5990,CUST1990,PROD1190,2022-10-29,6,186.02,1116.12
ORD5991,CUST1991,PROD1191,2024-09-19,1,437.26,437.26
ORD5992,CUST1992,PROD1192,2024-02-15,3,139.94,419.82
ORD5993,CUST1993,PROD1193,2023-11-21,4,125.24,500.96
ORD5994,CUST1994,PROD1194,2021-03-22,1,404.7,404.7
ORD5995,CUST1995,PROD1195,2023-07-05,8,141.68,1133.44
ORD5996,CUST1996,PROD1196,2025-05-06,5,297.66,1488.3
ORD5997,CUST1997,PROD1197,2023-10-15,5,36.92,184.6
ORD5998,CUST1998,PROD1198,2023-02-05,2,11.28,22.56
ORD5999,CUST1999,PROD1199,2023-11-01,3,62.25,186.75
ORD6000,CUST2000,PROD1200,2025-11-01,4,317.92,1271.68
ORD6001,CUST2001,PROD1201,2023-05-10,6,273.87,1643.22
ORD6002,CUST2002,PROD1202,2024-01-14,2,408.29,816.58
ORD6003,CUST2003,PROD1203,2024-05-01,7,168.28,1177.96
ORD6004,CUST2004,PROD1204,2025-02-08,3,365.91,1097.73
ORD6005,CUST2005,PROD1205,2024-07-02,9,54.74,492.66
ORD6006,CUST2006,PROD1206,2023-05-09,5,343.61,1718.05
ORD6007,CUST2007,PROD1207,2023-12-07,8,144.61,1156.88
ORD6008,CUST2008,PROD1208,2023-12-19,5,232.44,1162.2
ORD6009,CUST2009,PROD1209,2021-11-29,3,379.58,1138.74
ORD6010,CUST2010,PROD1210,2023-08-17,9,95.69,861.21
ORD6011,CUST2011,PROD1211,2023-11-30,5,349.76,1748.8
ORD6012,CUST2012,PROD1212,2025-10-02,5,9.35,46.75
ORD6013,CUST2013,PROD1213,2022-08-17,1,869.42,869.42
ORD6014,CUST2014,PROD1214,2024-10-04,2,328.95,657.9
ORD6015,CUST2015,PROD1215,2024-03-17,4,204.01,816.04
ORD6016,CUST2016,PROD1216,2023-09-19,3,246.98,740.94
ORD6017,CUST2017,PROD1217,2022-10-30,4,324.78,1299.12
ORD6018,CUST2018,PROD1218,2023-09-02,4,288.74,1154.96
ORD6019,CUST2019,PROD1219,2021-08-11,6,259.66,1557.96
ORD6020,CUST2020,PROD1220,2025-03-25,8,93.98,751.84
ORD6021,CUST2021,PROD1221,2025-04-03,2,617.67,1235.34
ORD6022,CUST2022,PROD1222,2023-07-09,7,208.08,1456.56
ORD6023,CUST2023,PROD1223,2021-12-25,4,352.3,1409.2
ORD6024,CUST2024,PROD1224,2022-09-13,1,1129.55,1129.55
ORD6025,CUST2025,PROD1225,2024-03-18,1,578.42,578.42
ORD6026,CUST2026,PROD1226,2025-03-15,4,179.48,717.92
ORD6027,CUST2027,PROD1227,2025-05-04,7,157.13,1099.91
ORD6028,CUST2028,PROD1228,2024-07-24,6,21.02,126.12
ORD6029,CUST2029,PROD1229,2025-03-27,2,251.82,503.64
ORD6030,CUST2030,PROD1230,2024-07-08,6,158.76,952.56
ORD6031,CUST2031,PROD1231,2021-02-02,4,384.21,1536.84
ORD6032,CUST2032,PROD1232,2021-07-16,1,456.94,456.94
ORD6033,CUST2033,PROD1233,2024-03-13,8,60.37,482.96
ORD6034,CUST2034,PROD1234,2023-09-25,8,88.97,711.76
ORD6035,CUST2035,PROD1235,2023-01-19,7,110.67,774.69
ORD6036,CUST2036,PROD1236,2022-03-02,2,791.7,1583.4
ORD6037,CUST2037,PROD1237,2025-02-24,2,811.8,1623.6
ORD6038,CUST2038,PROD1238,2025-03-04,9,71.4,642.6
ORD6039,CUST2039,PROD1239,2023-02-11,6,164.17,985.02
ORD6040,CUST2040,PROD1240,2023-12-31,4,439.94,1759.76
ORD6041,CUST2041,PROD1241,2021-10-16,2,156.82,313.64
ORD6042,CUST2042,PROD1242,2024-07-16,5,62.14,310.7
ORD6043,CUST2043,PROD1243,2024-02-27,7,34.67,242.69
ORD6044,CUST2044,PROD1244,2024-03-08,1,1707.78,1707.78
ORD6045,CUST2045,PROD1245,2023-11-20,6,264.01,1584.06
ORD6046,CUST2046,PROD1246,2024-03-16,5,87.51,437.55
ORD6047,CUST2047,PROD1247,2024-07-25,5,243.13,1215.65
ORD6048,CUST2048,PROD1248,2024-07-15,2,880.36,1760.72
ORD6049,CUST2049,PROD1249,2022-12-23,1,793.56,793.56
ORD6050,CUST2050,PROD1250,2024-06-11,9,100.04,900.36
ORD6051,CUST2051,PROD1251,2025-07-02,7,207.64,1453.48
ORD6052,CUST2052,PROD1252,2025-05-16,8,96.98,775.84
ORD6053,CUST2053,PROD1253,2024-12-18,4,149.0,596.0
ORD6054,CUST2054,PROD1254,2024-04-22,2,451.57,903.14
ORD6055,CUST2055,PROD1255,2023-08-10,4,292.96,1171.84
ORD6056,CUST2056,PROD1256,2024-08-20,1,1825.62,1825.62
ORD6057,CUST2057,PROD1257,2025-07-01,6,152.66,915.96
ORD6058,CUST2058,PROD1258,2023-02-24,2,190.72,381.44
ORD6059,CUST2059,PROD1259,2024-05-11,2,632.95,1265.9
ORD6060,CUST2060,PROD1260,2025-03-19,5,181.65,908.25
ORD6061,CUST2061,PROD1261,2023-11-01,9,109.38,984.42
ORD6062,CUST2062,PROD1262,2024-12-01,6,159.55,957.3
ORD6063,CUST2063,PROD1263,2024-10-15,1,688.6,688.6
ORD6064,CUST2064,PROD1264,2023-12-28,7,232.71,1628.97
ORD6065,CUST2065,PROD1265,2024-03-20,3,266.97,800.91
ORD6066,CUST2066,PROD1266,2022-01-10,9,21.76,195.84
ORD6067,CUST2067,PROD1267,2025-07-07,2,845.1,1690.2
ORD6068,CUST2068,PROD1268,2025-04-13,7,162.4,1136.8
ORD6069,CUST2069,PROD1269,2024-08-15,9,168.82,1519.38
ORD6070,CUST2070,PROD1270,2021-11-24,7,51.61,361.27
ORD6071,CUST2071,PROD1271,2024-09-07,6,257.69,1546.14
ORD6072,CUST2072,PROD1272,2021-06-05,3,90.01,270.03
ORD6073,CUST2073,PROD1273,2023-06-26,8,8.45,67.6
ORD6074,CUST2074,PROD1274,2024-03-19,8,135.26,1082.08
ORD6075,CUST2075,PROD1275,2023-12-08,3,435.92,1307.76
ORD6076,CUST2076,PROD1276,2025-04-20,7,186.66,1306.62
ORD6077,CUST2077,PROD1277,2024-04-21,8,60.8,486.4
ORD6078,CUST2078,PROD1278,2022-11-30,9,52.29,470.61
ORD6079,CUST2079,PROD1279,2024-12-02,5,325.42,1627.1
ORD6080,CUST2080,PROD1280,2022-05-02,9,204.08,1836.72
ORD6081,CUST2081,PROD1281,2024-08-18,6,236.78,1420.68
ORD6082,CUST2082,PROD1282,2022-08-16,1,920.25,920.25
ORD6083,CUST2083,PROD1283,2025-05-13,5,248.76,1243.8
ORD6084,CUST2084,PROD1284,2023-04-15,6,44.12,264.72
ORD6085,CUST2085,PROD1285,2025-02-26,1,1330.98,1330.98
ORD6086,CUST2086,PROD1286,2022-03-16,7,65.75,460.25
ORD6087,CUST2087,PROD1287,2023-08-13,3,573.06,1719.18
ORD6088,CUST2088,PROD1288,2024-07-11,5,384.45,1922.25
ORD6089,CUST2089,PROD1289,2021-06-09,9,61.45,553.05
ORD6090,CUST2090,PROD1290,2023-02-22,4,476.48,1905.92
ORD6091,CUST2091,PROD1291,2025-02-18,2,542.87,1085.74
ORD6092,CUST2092,PROD1292,2023-11-26,4,491.48,1965.92
ORD6093,CUST2093,PROD1293,2024-02-04,3,309.37,928.11
ORD6094,CUST2094,PROD1294,2022-11-26,7,4.8,33.6
ORD6095,CUST2095,PROD1295,2023-07-18,4,247.22,988.88
ORD6096,CUST2096,PROD1296,2024-02-10,7,121.04,847.28
ORD6097,CUST2097,PROD1297,2023-11-21,7,146.91,1028.37
ORD6098,CUST2098,PROD1298,2023-09-08,1,1319.96,1319.96
ORD6099,CUST2099,PROD1299,2025-10-04,4,84.26,337.04
ORD6100,CUST2100,PROD1300,2022-09-30,4,313.24,1252.96
ORD6101,CUST2101,PROD1301,2024-02-20,4,261.8,1047.2
ORD6102,CUST2102,PROD1302,2023-12-12,4,366.08,1464.32
ORD6103,CUST2103,PROD1303,2025-06-13,5,302.55,1512.75
ORD6104,CUST2104,PROD1304,2024-10-10,2,72.5,145.0
ORD6105,CUST2105,PROD1305,2024-06-21,1,1194.42,1194.42
ORD6106,CUST2106,PROD1306,2023-07-30,8,136.82,1094.56
ORD6107,CUST2107,PROD1307,2022-12-28,1,1491.08,1491.08
ORD6108,CUST2108,PROD1308,2023-03-28,9,175.08,1575.72
ORD6109,CUST2109,PROD1309,2024-12-01,4,446.47,1785.88
ORD6110,CUST2110,PROD1310,2022-12-25,4,204.18,816.72
ORD6111,CUST2111,PROD1311,2023-09-03,2,964.5,1929.0
ORD6112,CUST2112,PROD1312,2024-04-03,8,134.3,1074.4
ORD6113,CUST2113,PROD1313,2021-07-30,5,228.67,1143.35
ORD6114,CUST2114,PROD1314,2023-04-16,5,360.22,1801.1
ORD6115,CUST2115,PROD1315,2023-08-28,3,99.05,297.15
ORD6116,CUST2116,PROD1316,2023-04-09,7,212.47,1487.29
ORD6117,CUST2117,PROD1317,2022-05-24,8,14.12,112.96
ORD6118,CUST2118,PROD1318,2020-09-20,4,258.37,1033.48
ORD6119,CUST2119,PROD1319,2024-04-05,9,141.45,1273.05
ORD6120,CUST2120,PROD1320,2023-11-23,9,52.81,475.29
ORD6121,CUST2121,PROD1321,2024-07-07,5,169.81,849.05
ORD6122,CUST2122,PROD1322,2023-11-27,6,111.99,671.94
ORD6123,CUST2123,PROD1323,2022-03-31,3,564.3,1692.9
ORD6124,CUST2124,PROD1324,2024-08-03,4,244.71,978.84
ORD6125,CUST2125,PROD1325,2020-10-11,1,603.87,603.87
ORD6126,CUST2126,PROD1326,2022-09-14,2,232.11,464.22
ORD6127,CUST2127,PROD1327,2025-03-08,5,50.52,252.6
ORD6128,CUST2128,PROD1328,2024-09-25,2,407.04,814.08
ORD6129,CUST2129,PROD1329,2022-03-14,9,212.92,1916.28
ORD6130,CUST2130,PROD1330,2024-01-25,9,119.35,1074.15
ORD6131,CUST2131,PROD1331,2025-05-14,5,36.75,183.75
ORD6132,CUST2132,PROD1332,2023-01-05,6,113.88,683.28
ORD6133,CUST2133,PROD1333,2024-05-24,9,168.95,1520.55
ORD6134,CUST2134,PROD1334,2023-11-17,6,9.9,59.4
ORD6135,CUST2135,PROD1335,2024-12-08,9,200.24,1802.16
ORD6136,CUST2136,PROD1336,2024-06-18,8,45.59,364.72
ORD6137,CUST2137,PROD1337,2023-05-03,4,42.19,168.76
ORD6138,CUST2138,PROD1338,2023-10-01,6,198.73,1192.38
ORD6139,CUST2139,PROD1339,2025-06-04,1,339.6,339.6
ORD6140,CUST2140,PROD1340,2022-11-16,8,72.73,581.84
ORD6141,CUST2141,PROD1341,2022-09-09,4,215.41,861.64
ORD6142,CUST2142,PROD1342,2022-12-22,8,91.74,733.92
ORD6143,CUST2143,PROD1343,2023-11-12,9,57.28,515.52
ORD6144,CUST2144,PROD1344,2025-05-24,5,155.31,776.55
ORD6145,CUST2145,PROD1345,2021-04-29,1,776.04,776.04
ORD6146,CUST2146,PROD1346,2024-11-10,3,269.9,809.7
ORD6147,CUST2147,PROD1347,2025-07-15,2,224.54,449.08
ORD6148,CUST2148,PROD1348,2022-07-02,5,211.38,1056.9
ORD6149,CUST2149,PROD1349,2025-04-22,9,64.8,583.2
ORD6150,CUST2150,PROD1350,2024-03-21,7,189.04,1323.28
ORD6151,CUST2151,PROD1351,2024-12-16,5,309.54,1547.7
ORD6152,CUST2152,PROD1352,2025-07-24,9,221.26,1991.34
ORD6153,CUST2153,PROD1353,2025-08-02,8,235.28,1882.24
ORD6154,CUST2154,PROD1354,2025-12-03,1,1010.74,1010.74
ORD6155,CUST2155,PROD1355,2023-06-23,1,38.46,38.46
ORD6156,CUST2156,PROD1356,2024-10-26,6,38.54,231.24
ORD6157,CUST2157,PROD1357,2023-10-25,4,373.1,1492.4
ORD6158,CUST2158,PROD1358,2025-06-29,7,150.26,1051.82
ORD6159,CUST2159,PROD1359,2025-07-26,8,183.51,1468.08
ORD6160,CUST2160,PROD1360,2023-11-24,3,348.89,1046.67
ORD6161,CUST2161,PROD1361,2022-03-06,9,113.81,1024.29
ORD6162,CUST2162,PROD1362,2021-04-15,6,25.64,153.84
ORD6163,CUST2163,PROD1363,2024-08-14,4,66.08,264.32
ORD6164,CUST2164,PROD1364,2023-10-26,6,177.6,1065.6
ORD6165,CUST2165,PROD1365,2022-04-21,4,408.87,1635.48
ORD6166,CUST2166,PROD1366,2023-03-25,8,86.47,691.76
ORD6167,CUST2167,PROD1367,2025-08-18,2,615.92,1231.84
ORD6168,CUST2168,PROD1368,2022-12-01,2,662.46,1324.92
ORD6169,CUST2169,PROD1369,2023-12-05,3,490.33,1470.99
ORD6170,CUST2170,PROD1370,2024-08-05,5,379.99,1899.95
ORD6171,CUST2171,PROD1371,2025-11-02,6,260.34,1562.04
ORD6172,CUST2172,PROD1372,2022-09-18,5,223.82,1119.1
ORD6173,CUST2173,PROD1373,2021-02-25,7,268.72,1881.04
ORD6174,CUST2174,PROD1374,2023-11-28,8,142.76,1142.08
ORD6175,CUST2175,PROD1375,2022-01-08,9,118.26,1064.34
ORD6176,CUST2176,PROD1376,2023-02-01,8,166.92,1335.36
ORD6177,CUST2177,PROD1377,2025-12-03,1,1356.12,1356.12
ORD6178,CUST2178,PROD1378,2025-08-19,6,328.73,1972.38
ORD6179,CUST2179,PROD1379,2023-07-21,9,38.73,348.57
ORD6180,CUST2180,PROD1380,2021-08-17,8,201.67,1613.36
ORD6181,CUST2181,PROD1381,2023-11-27,4,8.3,33.2
ORD6182,CUST2182,PROD1382,2024-03-17,9,130.65,1175.85
ORD6183,CUST2183,PROD1383,2023-10-22,3,299.8,899.4
ORD6184,CUST2184,PROD1384,2022-04-11,2,321.99,643.98
ORD6185,CUST2185,PROD1385,2023-01-02,2,409.8,819.6
ORD6186,CUST2186,PROD1386,2023-07-07,9,119.69,1077.21
ORD6187,CUST2187,PROD1387,2023-11-29,2,632.36,1264.72
ORD6188,CUST2188,PROD1388,2023-09-18,2,332.94,665.88
ORD6189,CUST2189,PROD1389,2024-03-11,5,378.98,1894.9
ORD6190,CUST2190,PROD1390,2023-06-02,3,601.94,1805.82
ORD6191,CUST2191,PROD1391,2024-01-25,8,76.39,611.12
ORD6192,CUST2192,PROD1392,2021-10-07,6,247.03,1482.18
ORD6193,CUST2193,PROD1393,2024-08-01,4,215.7,862.8
ORD6194,CUST2194,PROD1394,2025-10-08,4,474.15,1896.6
ORD6195,CUST2195,PROD1395,2023-02-07,5,6.64,33.2
ORD6196,CUST2196,PROD1396,2024-04-19,2,757.47,1514.94
