product_id,product_name,category,unit_price
PROD1598,Tennis Racket,Sports,83.28
PROD1599,Lipstick,Beauty,43.76
PROD1600,Vacuum Cleaner,Home,415.22
PROD1601,Cycling Helmet,Sports,261.32
PROD1602,Bluetooth Speaker,Electronics,266.39
PROD1603,Shampoo,Beauty,132.31
PROD1604,Laptop,Electronics,384.68
PROD1605,Dumbbells,Sports,1914.38
PROD1606,Skirt,Clothing,679.41
PROD1607,Conditioner,Beauty,145.38
PROD1608,Chair,Home,219.08
PROD1609,Dumbbells,Sports,90.87
PROD1610,Smartphone,Electronics,36.01
PROD1611,Bluetooth Speaker,Electronics,388.06
PROD1612,Laptop,Electronics,81.82
PROD1613,Moisturizer,Beauty,107.4
PROD1614,Conditioner,Beauty,656.65
PROD1615,Dumbbells,Sports,213.07
PROD1616,Sneakers,Clothing,259.9
PROD1617,Moisturizer,Beauty,1499.25
PROD1618,Laptop,Electronics,161.93
PROD1619,Jacket,Clothing,229.55
PROD1620,Jeans,Clothing,298.18
PROD1621,Foundation,Beauty,1299.21
PROD1622,Hoodie,Clothing,172.69
PROD1623,Cycling Helmet,Sports,479.12
PROD1624,Smartwatch,Electronics,140.61
PROD1625,Lipstick,Beauty,208.33
PROD1626,Cricket Bat,Sports,100.62
PROD1627,Football,Sports,6.64
PROD1628,Camera,Electronics,131.34
PROD1629,Camera,Electronics,1092.39
PROD1630,Dumbbells,Sports,409.65
PROD1631,Lamp,Home,155.73
PROD1632,Cricket Bat,Sports,226.08
PROD1633,Laptop,Electronics,1695.0
PROD1634,Dress,Clothing,100.53
PROD1635,Microwave,Home,751.06
PROD1636,Vacuum Cleaner,Home,454.17
PROD1637,Headphones,Electronics,299.3
PROD1638,Perfume,Beauty,234.74
PROD1639,Sofa,Home,221.69
PROD1640,Sofa,Home,744.56
PROD1641,T-Shirt,Clothing,400.07
PROD1642,Tablet,Electronics,390.99
PROD1643,Lipstick,Beauty,111.28
PROD1644,Hoodie,Clothing,260.36
PROD1645,Face Wash,Beauty,228.34
PROD1646,Sofa,Home,149.01
PROD1647,Shampoo,Beauty,602.62
PROD1648,Foundation,Beauty,323.71
PROD1649,Sneakers,Clothing,204.33
PROD1650,Laptop,Electronics,271.08
PROD1651,Football,Sports,153.01
PROD1652,Dumbbells,Sports,230.35
PROD1653,Tennis Racket,Sports,67.11
PROD1654,Laptop,Electronics,17.4
PROD1655,Smartwatch,Electronics,697.2
PROD1656,Yoga Mat,Sports,976.01
PROD1657,Lipstick,Beauty,240.13
PROD1658,Dress,Clothing,81.84
PROD1659,Running Shoes,Sports,126.39
PROD1660,Shirt,Clothing,50.66
PROD1661,Laptop,Electronics,1034.24
PROD1662,Dining Table,Home,43.76
PROD1663,Lipstick,Beauty,85.89
PROD1664,Lipstick,Beauty,271.63
PROD1665,Nail Polish,Beauty,8.14
PROD1666,Hoodie,Clothing,594.86
PROD1667,Jeans,Clothing,170.65
PROD1668,Camera,Electronics,358.17
PROD1669,Shampoo,Beauty,623.62
PROD1670,Sofa,Home,666.92
PROD1671,Chair,Home,240.82
PROD1672,Face Wash,Beauty,72.58
PROD1673,Nail Polish,Beauty,86.11
PROD1674,Perfume,Beauty,28.47
PROD1675,Football,Sports,501.52
PROD1676,Laptop,Electronics,916.46
PROD1677,Skirt,Clothing,339.31
PROD1678,Microwave,Home,589.66
PROD1679,Moisturizer,Beauty,214.73
PROD1680,Cycling Helmet,Sports,913.56
PROD1681,Foundation,Beauty,515.65
PROD1682,Football,Sports,67.77
PROD1683,Lipstick,Beauty,485.61
PROD1684,Perfume,Beauty,176.45
PROD1685,Blender,Home,8.27
PROD1686,Conditioner,Beauty,407.74
PROD1687,Foundation,Beauty,348.65
PROD1688,Foundation,Beauty,123.75
PROD1689,Cycling Helmet,Sports,187.84
PROD1690,Jacket,Clothing,204.11
PROD1691,Blender,Home,130.04
PROD1692,Face Wash,Beauty,328.35
PROD1693,Yoga Mat,Sports,181.01
PROD1694,T-Shirt,Clothing,20.16
PROD1695,Camera,Electronics,198.39
PROD1696,Football,Sports,193.9
PROD1697,Skirt,Clothing,413.8
PROD1698,Dress,Clothing,341.64
PROD1699,Foundation,Beauty,388.6
PROD1700,Laptop,Electronics,187.87
PROD1701,Microwave,Home,618.99
PROD1702,Face Wash,Beauty,1155.2
PROD1703,Lamp,Home,82.63
PROD1704,Sofa,Home,262.1
PROD1705,Tablet,Electronics,738.66
PROD1706,Sofa,Home,2.91
PROD1707,Basketball,Sports,486.08
PROD1708,Dining Table,Home,62.6
PROD1709,Tablet,Electronics,522.52
PROD1710,Basketball,Sports,30.67
PROD1711,Jacket,Clothing,224.96
PROD1712,Cycling Helmet,Sports,2.85
PROD1713,Headphones,Electronics,571.46
PROD1714,Tablet,Electronics,558.66
PROD1715,Blender,Home,34.92
PROD1716,Vacuum Cleaner,Home,316.57
PROD1717,Lamp,Home,243.66
PROD1718,Sneakers,Clothing,158.84
PROD1719,Shirt,Clothing,30.74
PROD1720,Bluetooth Speaker,Electronics,793.8
PROD1721,Conditioner,Beauty,292.99
PROD1722,Moisturizer,Beauty,341.04
PROD1723,Gaming Console,Electronics,205.75
PROD1724,Gaming Console,Electronics,126.42
PROD1725,Nail Polish,Beauty,205.06
PROD1726,Microwave,Home,87.18
PROD1727,Bluetooth Speaker,Electronics,40.23
PROD1728,Sneakers,Clothing,375.8
PROD1729,Nail Polish,Beauty,277.5
PROD1730,Sofa,Home,122.48
PROD1731,Jeans,Clothing,114.92
PROD1732,Vacuum Cleaner,Home,292.53
PROD1733,Smartwatch,Electronics,239.23
PROD1734,Foundation,Beauty,120.66
PROD1735,Yoga Mat,Sports,129.0
PROD1736,Tennis Racket,Sports,184.41
PROD1737,Skirt,Clothing,90.24
PROD1738,Jacket,Clothing,135.02
PROD1739,Tablet,Electronics,73.1
PROD1740,Bluetooth Speaker,Electronics,314.7
PROD1741,Moisturizer,Beauty,195.83
PROD1742,Skirt,Clothing,226.27
PROD1743,Sneakers,Clothing,486.7
PROD1744,Lipstick,Beauty,588.03
PROD1745,Hoodie,Clothing,841.79
PROD1746,Lamp,Home,151.42
PROD1747,Skirt,Clothing,263.28
PROD1748,Nail Polish,Beauty,129.67
PROD1749,Hoodie,Clothing,1735.82
PROD1750,Vacuum Cleaner,Home,89.49
PROD1751,Chair,Home,84.45
PROD1752,Shampoo,Beauty,101.16
PROD1753,Perfume,Beauty,274.23
PROD1754,Tennis Racket,Sports,62.25
PROD1755,Chair,Home,323.67
PROD1756,Refrigerator,Home,960.43
PROD1757,Dumbbells,Sports,16.74
PROD1758,Nail Polish,Beauty,202.24
PROD1759,Nail Polish,Beauty,143.16
PROD1760,Dumbbells,Sports,1785.86
PROD1761,Jacket,Clothing,328.43
PROD1762,Skirt,Clothing,298.07
PROD1763,T-Shirt,Clothing,506.96
PROD1764,T-Shirt,Clothing,234.68
PROD1765,Basketball,Sports,346.97
PROD1766,Smartwatch,Electronics,347.84
PROD1767,Chair,Home,121.64
PROD1768,Jeans,Clothing,323.96
PROD1769,Cycling Helmet,Sports,171.03
PROD1770,Nail Polish,Beauty,46.66
PROD1771,Smartwatch,Electronics,87.07
PROD1772,Smartphone,Electronics,169.39
PROD1773,Football,Sports,206.04
PROD1774,Sneakers,Clothing,131.98
PROD1775,Tablet,Electronics,22.25
PROD1776,Jeans,Clothing,124.98
PROD1777,Vacuum Cleaner,Home,265.51
PROD1778,Jacket,Clothing,219.54
PROD1779,Laptop,Electronics,255.15
PROD1780,Nail Polish,Beauty,264.99
PROD1781,Skirt,Clothing,253.66
PROD1782,Shirt,Clothing,215.04
PROD1783,Laptop,Electronics,1226.37
PROD1784,Sneakers,Clothing,31.81
PROD1785,Skirt,Clothing,966.86
PROD1786,Smartphone,Electronics,196.24
PROD1787,Sneakers,Clothing,279.32
PROD1788,Blender,Home,125.73
PROD1789,Smartwatch,Electronics,480.9
PROD1790,Shirt,Clothing,359.75
PROD1791,Sneakers,Clothing,159.41
PROD1792,Chair,Home,623.01
PROD1793,Shirt,Clothing,171.77
PROD1794,Dress,Clothing,140.03
PROD1795,Sneakers,Clothing,222.75
PROD1796,Bluetooth Speaker,Electronics,867.89
PROD1797,Skirt,Clothing,426.44
PROD1798,Refrigerator,Home,274.02
PROD1799,Perfume,Beauty,222.6
PROD1800,Tablet,Electronics,177.18
PROD1801,Camera,Electronics,506.88
PROD1802,Laptop,Electronics,142.16
PROD1803,Vacuum Cleaner,Home,186.9
PROD1804,Tennis Racket,Sports,46.03
PROD1805,Hoodie,Clothing,119.98
PROD1806,Gaming Console,Electronics,428.32
PROD1807,Camera,Electronics,434.76
PROD1808,Smartwatch,Electronics,823.43
PROD1809,Refrigerator,Home,457.86
PROD1810,Dining Table,Home,101.26
PROD1811,Headphones,Electronics,96.22
PROD1812,Football,Sports,231.8
PROD1813,Laptop,Electronics,322.05
PROD1814,Sneakers,Clothing,69.27
PROD1815,Hoodie,Clothing,1699.62
PROD1816,Cricket Bat,Sports,260.12
PROD1817,Cricket Bat,Sports,161.93
PROD1818,Lamp,Home,191.99
PROD1819,Shirt,Clothing,91.6
PROD1820,Chair,Home,109.84
PROD1821,Laptop,Electronics,502.39
PROD1822,T-Shirt,Clothing,201.65
PROD1823,Skirt,Clothing,418.77
PROD1824,Shirt,Clothing,642.34
PROD1825,Gaming Console,Electronics,935.56
PROD1826,Basketball,Sports,339.15
PROD1827,Smartwatch,Electronics,375.92
PROD1828,Foundation,Beauty,1105.58
PROD1829,T-Shirt,Clothing,95.07
PROD1830,Cricket Bat,Sports,166.35
PROD1831,Football,Sports,476.29
PROD1832,Football,Sports,498.96
PROD1833,Moisturizer,Beauty,212.7
PROD1834,Lipstick,Beauty,1839.2
PROD1835,Running Shoes,Sports,317.92
PROD1836,Smartwatch,Electronics,125.84
PROD1837,Dining Table,Home,53.62
PROD1838,Bluetooth Speaker,Electronics,223.59
PROD1839,Sofa,Home,49.19
PROD1840,Shampoo,Beauty,211.0
PROD1841,Headphones,Electronics,905.81
PROD1842,Skirt,Clothing,97.72
PROD1843,Smartphone,Electronics,410.74
PROD1844,Hoodie,Clothing,91.62
PROD1845,Laptop,Electronics,173.84
PROD1846,Yoga Mat,Sports,255.81
PROD1847,Nail Polish,Beauty,358.63
PROD1848,Yoga Mat,Sports,12.28
PROD1849,Skirt,Clothing,112.04
PROD1850,Camera,Electronics,1885.06
PROD1851,Sofa,Home,714.4
PROD1852,Sneakers,Clothing,277.69
PROD1853,Laptop,Electronics,108.33
PROD1854,Headphones,Electronics,1831.4
PROD1855,Nail Polish,Beauty,524.46
PROD1856,Shampoo,Beauty,351.58
PROD1857,Hoodie,Clothing,79.3
PROD1858,Bluetooth Speaker,Electronics,428.49
PROD1859,Sofa,Home,63.22
PROD1860,Perfume,Beauty,137.12
PROD1861,Football,Sports,209.09
PROD1862,Camera,Electronics,294.64
PROD1863,Skirt,Clothing,147.02
PROD1864,Cycling Helmet,Sports,327.61
PROD1865,Bluetooth Speaker,Electronics,823.69
PROD1866,Skirt,Clothing,20.04
PROD1867,Hoodie,Clothing,175.23
PROD1868,Chair,Home,330.08
PROD1869,Camera,Electronics,240.04
PROD1870,Headphones,Electronics,3.68
PROD1871,Lipstick,Beauty,323.89
PROD1872,Face Wash,Beauty,29.26
PROD1873,Lipstick,Beauty,119.12
PROD1874,Laptop,Electronics,156.26
PROD1875,Gaming Console,Electronics,135.47
PROD1876,T-Shirt,Clothing,814.81
PROD1877,Headphones,Electronics,403.86
PROD1878,Foundation,Beauty,163.55
PROD1879,T-Shirt,Clothing,75.07
PROD1880,Headphones,Electronics,118.64
PROD1881,Microwave,Home,53.37
PROD1882,Cycling Helmet,Sports,101.28
PROD1883,Laptop,Electronics,86.01
PROD1884,Microwave,Home,306.85
PROD1885,Bluetooth Speaker,Electronics,177.19
PROD1886,Jacket,Clothing,1804.28
PROD1887,Sofa,Home,25.63
PROD1888,Jacket,Clothing,18.2
PROD1889,Tablet,Electronics,200.74
PROD1890,Lamp,Home,301.07
PROD1891,Yoga Mat,Sports,383.59
PROD1892,Perfume,Beauty,159.88
PROD1893,Headphones,Electronics,96.74
PROD1894,Yoga Mat,Sports,147.04
PROD1895,Chair,Home,67.84
PROD1896,Laptop,Electronics,488.97
PROD1897,Conditioner,Beauty,257.6
PROD1898,Smartphone,Electronics,200.49
PROD1899,Camera,Electronics,80.9
PROD1900,Tablet,Electronics,157.67
PROD1901,Shirt,Clothing,104.98
PROD1902,Foundation,Beauty,62.9
PROD1903,Chair,Home,145.29
PROD1904,Camera,Electronics,858.36
PROD1905,Football,Sports,821.24
PROD1906,Blender,Home,165.58
PROD1907,Headphones,Electronics,93.48
PROD1908,Sofa,Home,227.54
PROD1909,Jeans,Clothing,259.94
PROD1910,Shirt,Clothing,232.0
PROD1911,Tablet,Electronics,184.92
PROD1912,Jeans,Clothing,186.91
PROD1913,Refrigerator,Home,82.59
PROD1914,Sofa,Home,31.93
PROD1915,Chair,Home,244.96
PROD1916,Sofa,Home,79.27
PROD1917,Dumbbells,Sports,27.61
PROD1918,Camera,Electronics,30.43
PROD1919,Sneakers,Clothing,870.22
PROD1920,Jeans,Clothing,175.59
PROD1921,Dining Table,Home,362.98
PROD1922,Face Wash,Beauty,473.31
PROD1923,Foundation,Beauty,156.06
PROD1924,Dumbbells,Sports,14.15
PROD1925,Shirt,Clothing,164.04
PROD1926,Shampoo,Beauty,206.77
PROD1927,Shirt,Clothing,972.15
PROD1928,Shirt,Clothing,33.55
PROD1929,Conditioner,Beauty,227.4
PROD1930,Laptop,Electronics,262.56
PROD1931,Dining Table,Home,388.38
PROD1932,Gaming Console,Electronics,157.06
PROD1933,Tennis Racket,Sports,171.09
PROD1934,Lamp,Home,317.36
PROD1935,Vacuum Cleaner,Home,613.07
PROD1936,Skirt,Clothing,87.29
PROD1937,Shirt,Clothing,90.99
PROD1938,Chair,Home,291.43
PROD1939,Basketball,Sports,407.69
PROD1940,Dress,Clothing,52.8
PROD1941,Vacuum Cleaner,Home,248.17
PROD1942,Laptop,Electronics,406.4
PROD1943,Hoodie,Clothing,49.62
PROD1944,Headphones,Electronics,194.3
PROD1945,Smartphone,Electronics,141.25
PROD1946,Hoodie,Clothing,499.41
PROD1947,Blender,Home,242.33
PROD1948,Laptop,Electronics,946.91
PROD1949,Lamp,Home,411.67
PROD1950,Moisturizer,Beauty,177.74
PROD1951,Chair,Home,500.06
PROD1952,Bluetooth Speaker,Electronics,397.85
PROD1953,Jacket,Clothing,48.17
PROD1954,Face Wash,Beauty,205.14
PROD1955,Shirt,Clothing,168.77
PROD1956,Sneakers,Clothing,246.43
PROD1957,T-Shirt,Clothing,292.64
PROD1958,Shampoo,Beauty,203.28
PROD1959,Laptop,Electronics,931.8
PROD1960,Football,Sports,117.18
PROD1961,Football,Sports,39.66
PROD1962,Face Wash,Beauty,47.52
PROD1963,Foundation,Beauty,165.16
PROD1964,Dumbbells,Sports,28.8
PROD1965,Hoodie,Clothing,64.24
PROD1966,Tablet,Electronics,493.6
PROD1967,Jacket,Clothing,180.2
PROD1968,Football,Sports,121.43
PROD1969,Shampoo,Beauty,322.7
PROD1970,Moisturizer,Beauty,527.36
PROD1971,Jacket,Clothing,101.44
PROD1972,Shampoo,Beauty,225.41
PROD1973,Dress,Clothing,554.73
PROD1974,Nail Polish,Beauty,641.76
PROD1975,Jacket,Clothing,116.39
PROD1976,Dumbbells,Sports,277.09
PROD1977,Smartphone,Electronics,68.3
PROD1978,Chair,Home,978.54
PROD1979,Tennis Racket,Sports,1241.77
PROD1980,Headphones,Electronics,394.54
PROD1981,Smartwatch,Electronics,5.39
PROD1982,Yoga Mat,Sports,120.41
PROD1983,Yoga Mat,Sports,124.3
PROD1984,Nail Polish,Beauty,179.9
PROD1985,Jeans,Clothing,151.58
PROD1986,Refrigerator,Home,165.18
PROD1987,Running Shoes,Sports,65.76
PROD1988,Dining Table,Home,123.74
PROD1989,Basketball,Sports,62.2
PROD1990,Dress,Clothing,10.18
PROD1991,Dress,Clothing,178.14
PROD1992,Lipstick,Beauty,821.69
PROD1993,Tablet,Electronics,166.66
PROD1994,Dining Table,Home,715.99
PROD1995,Cricket Bat,Sports,1397.94
PROD1996,Bluetooth Speaker,Electronics,307.89
PROD1997,Shirt,Clothing,146.78
PROD1998,Headphones,Electronics,82.46
PROD1999,Yoga Mat,Sports,406.43
PROD2000,Nail Polish,Beauty,871.44
PROD2001,Running Shoes,Sports,204.5
PROD2002,Football,Sports,390.24
PROD2003,Lamp,Home,295.37
PROD2004,Moisturizer,Beauty,855.07
PROD2005,T-Shirt,Clothing,1595.97
PROD2006,Camera,Electronics,139.58
PROD2007,Camera,Electronics,493.19
PROD2008,Perfume,Beauty,3.87
PROD2009,Face Wash,Beauty,646.02
PROD2010,Foundation,Beauty,331.29
PROD2011,Lipstick,Beauty,95.93
PROD2012,Basketball,Sports,243.85
PROD2013,Lamp,Home,57.06
PROD2014,Tennis Racket,Sports,248.2
PROD2015,Tennis Racket,Sports,40.29
PROD2016,Lamp,Home,294.37
PROD2017,Jeans,Clothing,103.64
PROD2018,Lamp,Home,452.0
PROD2019,Refrigerator,Home,899.63
PROD2020,Camera,Electronics,219.62
PROD2021,Conditioner,Beauty,183.35
PROD2022,Microwave,Home,634.36
PROD2023,Smartwatch,Electronics,90.04
PROD2024,Dumbbells,Sports,132.42
PROD2025,Shampoo,Beauty,369.9
PROD2026,Football,Sports,193.98
PROD2027,Sneakers,Clothing,213.98
PROD2028,Jacket,Clothing,139.2
PROD2029,Smartwatch,Electronics,429.99
PROD2030,Camera,Electronics,204.48
PROD2031,Nail Polish,Beauty,26.95
PROD2032,Smartwatch,Electronics,22.66
PROD2033,Shampoo,Beauty,150.86
PROD2034,Headphones,Electronics,347.74
PROD2035,Cycling Helmet,Sports,11.42
PROD2036,Jacket,Clothing,531.15
PROD2037,Conditioner,Beauty,1339.0
PROD2038,Gaming Console,Electronics,809.03
PROD2039,Hoodie,Clothing,423.72
PROD2040,Bluetooth Speaker,Electronics,72.44
PROD2041,Bluetooth Speaker,Electronics,156.44
PROD2042,Jeans,Clothing,158.08
PROD2043,Nail Polish,Beauty,644.69
PROD2044,T-Shirt,Clothing,570.25
PROD2045,Cricket Bat,Sports,267.0
PROD2046,Face Wash,Beauty,138.42
PROD2047,Conditioner,Beauty,71.79
PROD2048,Basketball,Sports,477.46
PROD2049,Foundation,Beauty,601.04
PROD2050,Chair,Home,467.71
PROD2051,Chair,Home,147.14
PROD2052,Foundation,Beauty,283.39
PROD2053,Blender,Home,743.56
PROD2054,Football,Sports,63.1
PROD2055,Conditioner,Beauty,189.33
PROD2056,Sofa,Home,365.3
PROD2057,Sneakers,Clothing,44.94
PROD2058,Vacuum Cleaner,Home,556.42
PROD2059,Lipstick,Beauty,103.42
PROD2060,Conditioner,Beauty,300.08
PROD2061,Sneakers,Clothing,117.58
PROD2062,Jacket,Clothing,1685.5
PROD2063,Gaming Console,Electronics,331.38
PROD2064,Cricket Bat,Sports,529.98
PROD2065,Smartphone,Electronics,642.41
PROD2066,Shampoo,Beauty,118.68
PROD2067,Face Wash,Beauty,570.81
PROD2068,Jacket,Clothing,410.67
PROD2069,Camera,Electronics,21.9
PROD2070,Headphones,Electronics,239.88
PROD2071,Dumbbells,Sports,1761.57
PROD2072,Yoga Mat,Sports,1081.8
PROD2073,Cricket Bat,Sports,152.49
PROD2074,Skirt,Clothing,1955.81
PROD2075,Bluetooth Speaker,Electronics,92.5
PROD2076,Dining Table,Home,207.01
PROD2077,Perfume,Beauty,51.21
PROD2078,Bluetooth Speaker,Electronics,1358.08
PROD2079,Lipstick,Beauty,420.35
PROD2080,Yoga Mat,Sports,418.53
PROD2081,Blender,Home,192.16
PROD2082,Jacket,Clothing,410.43
PROD2083,Refrigerator,Home,170.66
PROD2084,Cycling Helmet,Sports,32.67
PROD2085,Vacuum Cleaner,Home,1453.08
PROD2086,Perfume,Beauty,104.39
PROD2087,Basketball,Sports,935.95
PROD2088,Chair,Home,6.43
PROD2089,Cricket Bat,Sports,334.5
PROD2090,Football,Sports,72.16
PROD2091,Laptop,Electronics,198.07
PROD2092,Skirt,Clothing,1180.59
PROD2093,Microwave,Home,83.69
PROD2094,Sneakers,Clothing,228.12
PROD2095,Microwave,Home,284.69
PROD2096,Shirt,Clothing,10.34
PROD2097,Bluetooth Speaker,Electronics,218.72
PROD2098,Moisturizer,Beauty,211.68
PROD2099,Vacuum Cleaner,Home,102.92
PROD2100,T-Shirt,Clothing,277.83
PROD2101,Jacket,Clothing,224.46
PROD2102,Cycling Helmet,Sports,277.63
PROD2103,Conditioner,Beauty,350.36
PROD2104,Moisturizer,Beauty,213.68
PROD2105,Tennis Racket,Sports,36.09
PROD2106,Football,Sports,267.89
PROD2107,Bluetooth Speaker,Electronics,755.64
PROD2108,Cycling Helmet,Sports,1725.32
PROD2109,Dumbbells,Sports,87.1
PROD2110,T-Shirt,Clothing,104.59
PROD2111,Sofa,Home,79.28
PROD2112,Cycling Helmet,Sports,197.22
PROD2113,Face Wash,Beauty,343.73
PROD2114,T-Shirt,Clothing,183.62
PROD2115,Face Wash,Beauty,266.26
PROD2116,T-Shirt,Clothing,231.08
PROD2117,Dress,Clothing,261.03
PROD2118,Microwave,Home,220.35
PROD2119,Dumbbells,Sports,88.49
PROD2120,Sofa,Home,229.56
PROD2121,Camera,Electronics,38.42
PROD2122,Microwave,Home,35.18
PROD2123,Tablet,Electronics,96.43
PROD2124,Basketball,Sports,198.52
PROD2125,Refrigerator,Home,423.9
PROD2126,T-Shirt,Clothing,182.16
PROD2127,Gaming Console,Electronics,978.85
PROD2128,Microwave,Home,657.06
PROD2129,Smartphone,Electronics,6.78
PROD2130,Jacket,Clothing,289.8
PROD2131,Perfume,Beauty,21.72
PROD2132,Smartphone,Electronics,780.1
PROD2133,Bluetooth Speaker,Electronics,460.48
PROD2134,Lamp,Home,332.45
PROD2135,T-Shirt,Clothing,66.25
PROD2136,Face Wash,Beauty,132.92
PROD2137,Gaming Console,Electronics,187.24
PROD2138,Refrigerator,Home,1575.87
PROD2139,Smartphone,Electronics,141.13
PROD2140,Dress,Clothing,584.37
PROD2141,Vacuum Cleaner,Home,389.05
PROD2142,Foundation,Beauty,495.74
PROD2143,Lamp,Home,19.39
PROD2144,Football,Sports,444.92
PROD2145,Hoodie,Clothing,85.87
PROD2146,Running Shoes,Sports,382.88
PROD2147,Yoga Mat,Sports,177.29
PROD2148,Skirt,Clothing,130.54
PROD2149,Yoga Mat,Sports,1249.74
PROD2150,Jacket,Clothing,290.81
PROD2151,Tennis Racket,Sports,366.09
PROD2152,Shirt,Clothing,34.53
PROD2153,Perfume,Beauty,112.73
PROD2154,Moisturizer,Beauty,1019.71
PROD2155,Laptop,Electronics,74.99
PROD2156,Nail Polish,Beauty,434.02
PROD2157,Nail Polish,Beauty,358.32
PROD2158,Jeans,Clothing,189.52
PROD2159,Conditioner,Beauty,239.76
PROD2160,Sofa,Home,43.42
PROD2161,Vacuum Cleaner,Home,153.87
PROD2162,Face Wash,Beauty,8.1
PROD2163,Hoodie,Clothing,325.53
PROD2164,Cycling Helmet,Sports,211.46
PROD2165,Shirt,Clothing,293.7
PROD2166,Dining Table,Home,157.86
PROD2167,Cycling Helmet,Sports,927.22
PROD2168,Perfume,Beauty,33.59
PROD2169,Jeans,Clothing,295.43
PROD2170,Perfume,Beauty,91.9
PROD2171,Smartwatch,Electronics,531.37
PROD2172,Bluetooth Speaker,Electronics,143.44
PROD2173,Cycling Helmet,Sports,432.84
PROD2174,Smartphone,Electronics,61.63
PROD2175,Smartwatch,Electronics,146.29
PROD2176,Sofa,Home,142.63
PROD2177,Running Shoes,Sports,281.51
PROD2178,Skirt,Clothing,314.29
PROD2179,Jacket,Clothing,628.04
PROD2180,T-Shirt,Clothing,145.3
PROD2181,Basketball,Sports,81.86
PROD2182,Shampoo,Beauty,478.29
PROD2183,Refrigerator,Home,386.17
PROD2184,Foundation,Beauty,1902.06
PROD2185,Bluetooth Speaker,Electronics,11.23
PROD2186,Camera,Electronics,522.95
PROD2187,Perfume,Beauty,354.59
PROD2188,Smartwatch,Electronics,35.7
PROD2189,Lipstick,Beauty,394.6
PROD2190,Football,Sports,71.62
PROD2191,Vacuum Cleaner,Home,260.37
PROD2192,Tablet,Electronics,281.42
PROD2193,Dining Table,Home,54.05
PROD2194,Dress,Clothing,77.92
PROD2195,Sneakers,Clothing,30.34
PROD2196,Chair,Home,381.38
PROD2197,Lipstick,Beauty,305.05
PROD2198,Face Wash,Beauty,229.14
PROD2199,Hoodie,Clothing,4.41
