customer_id,age,gender,country,signup_date,subscription_status,cancellations_count,purchase_frequency,rating
CUST1855,49,Female,USA,2023-03-06,active,0,28,4.0
CUST1856,57,Female,Germany,2023-12-06,active,3,37,4.2
CUST1857,66,Female,USA,2023-03-30,active,3,36,3.3
CUST1858,59,Male,USA,2023-08-05,active,3,20,4.3
CUST1859,19,Male,India,2021-08-17,active,3,34,3.7
CUST1860,35,Female,Germany,2022-03-02,paused,1,46,3.9
CUST1861,30,Female,Canada,2021-03-05,active,4,5,4.3
CUST1862,65,Female,Germany,2021-02-05,cancelled,3,43,4.1
CUST1863,31,Male,USA,2023-08-19,active,4,49,4.2
CUST1864,62,Male,Pakistan,2022-06-16,active,0,4,4.5
CUST1865,61,Male,Germany,2021-04-08,active,1,11,4.0
CUST1866,47,Female,Pakistan,2020-02-10,cancelled,4,30,4.5
CUST1867,48,Female,USA,2021-06-17,cancelled,4,45,3.5
CUST1868,53,Female,USA,2022-10-19,active,4,1,4.5
CUST1869,55,Female,Germany,2022-09-20,active,3,4,4.3
CUST1870,68,Female,Pakistan,2021-08-28,active,5,7,3.3
CUST1871,67,Female,Pakistan,2021-01-24,cancelled,3,40,4.1
CUST1872,18,Male,Canada,2021-11-30,paused,0,22,3.8
CUST1873,32,Male,Germany,2020-08-30,active,1,43,3.5
CUST1874,46,Male,Germany,2020-09-18,active,2,46,4.1
CUST1875,62,Female,India,2021-04-22,active,1,2,4.5
CUST1876,23,Female,Germany,2022-07-04,cancelled,5,49,4.4
CUST1877,20,Female,India,2021-06-19,paused,5,32,4.1
CUST1878,66,Male,Germany,2022-04-29,paused,2,38,4.3
CUST1879,57,Female,Canada,2020-12-27,cancelled,1,2,3.6
CUST1880,69,Other,USA,2022-11-14,active,2,14,4.0
CUST1881,18,Male,USA,2022-08-07,active,3,19,4.1
CUST1882,33,Male,Germany,2021-01-28,active,4,10,4.5
CUST1883,24,Female,UK,2020-12-31,paused,3,35,4.2
CUST1884,45,Female,Germany,2023-01-30,cancelled,2,39,4.3
CUST1885,57,Female,India,2021-09-18,active,1,35,4.2
CUST1886,61,Female,Pakistan,2023-06-16,active,5,19,4.6
CUST1887,46,Female,Germany,2021-01-06,cancelled,5,34,4.5
CUST1888,61,Male,India,2021-10-04,active,0,36,4.3
CUST1889,51,Male,UK,2022-11-16,active,4,1,4.1
CUST1890,48,Female,USA,2021-02-11,active,0,21,4.5
CUST1891,50,Female,Germany,2022-05-14,active,0,5,3.5
CUST1892,55,Female,UK,2021-02-16,paused,1,24,4.4
CUST1893,35,Female,India,2021-11-12,cancelled,0,32,4.2
CUST1894,21,Other,Pakistan,2021-05-15,paused,0,22,4.4
CUST1895,51,Female,Germany,2022-09-13,active,2,31,4.4
CUST1896,50,Other,Pakistan,2022-03-12,active,5,42,4.2
CUST1897,44,Female,Pakistan,2021-10-03,active,5,17,4.5
CUST1898,39,Male,India,2020-08-28,paused,3,32,4.3
CUST1899,50,Male,USA,2020-11-27,cancelled,1,43,3.8
CUST1900,32,Male,USA,2023-11-03,active,2,9,3.9
CUST1901,64,Male,Germany,2020-09-12,active,1,44,4.0
CUST1902,32,Male,UK,2023-02-03,active,5,2,4.1
CUST1903,20,Female,India,2022-05-14,active,1,31,4.4
CUST1904,44,Female,USA,2022-12-27,active,2,4,4.4
CUST1905,40,Female,USA,2020-07-09,active,4,46,4.4
CUST1906,24,Male,Germany,2021-06-29,active,4,31,3.5
CUST1907,21,Female,UK,2021-11-13,active,1,9,4.5
CUST1908,54,Male,Germany,2021-03-07,active,3,42,4.1
CUST1909,23,Male,USA,2022-06-18,active,5,29,4.4
CUST1910,64,Female,UK,2021-08-12,paused,3,26,4.1
CUST1911,62,Female,Canada,2020-12-26,active,3,34,4.2
CUST1912,23,Female,USA,2023-04-04,cancelled,1,43,4.2
CUST1913,28,Male,India,2023-08-07,cancelled,3,11,4.3
CUST1914,63,Female,Germany,2021-02-22,cancelled,5,8,4.3
CUST1915,38,Female,USA,2022-07-02,cancelled,0,26,3.7
CUST1916,51,Female,USA,2022-11-07,cancelled,5,37,3.9
CUST1917,67,Male,Canada,2022-06-26,active,5,24,4.5
CUST1918,51,Female,Pakistan,2022-11-11,active,0,43,4.1
CUST1919,31,Female,Pakistan,2020-09-28,active,5,40,4.0
CUST1920,48,Male,Pakistan,2022-10-05,cancelled,2,49,3.8
CUST1921,36,Male,India,2022-11-29,active,5,22,3.4
CUST1922,68,Female,Canada,2020-01-12,cancelled,2,17,4.3
CUST1923,44,Male,USA,2021-05-04,active,4,22,4.3
CUST1924,66,Female,UK,2021-05-27,active,1,37,4.3
CUST1925,33,Female,India,2023-01-18,paused,0,39,4.2
CUST1926,44,Other,UK,2021-08-04,active,4,30,4.1
CUST1927,54,Female,Germany,2020-09-28,paused,3,16,4.0
CUST1928,19,Male,India,2020-10-31,paused,1,8,4.3
CUST1929,21,Other,UK,2021-10-15,active,0,38,4.0
CUST1930,42,Female,Pakistan,2023-04-22,active,3,37,4.1
CUST1931,31,Female,USA,2021-06-18,active,1,43,4.0
CUST1932,25,Male,UK,2020-07-09,active,5,32,3.8
CUST1933,21,Male,Canada,2021-08-09,active,0,45,4.2
CUST1934,30,Female,USA,2022-05-03,active,0,21,4.3
CUST1935,43,Female,Canada,2022-10-23,paused,3,40,4.4
CUST1936,40,Male,UK,2022-01-24,active,5,27,4.1
CUST1937,52,Male,Germany,2021-04-15,cancelled,0,47,4.5
CUST1938,69,Female,Canada,2020-05-12,active,1,47,4.0
CUST1939,45,Male,Pakistan,2022-03-18,cancelled,3,25,4.2
CUST1940,26,Male,Pakistan,2021-08-07,paused,0,7,3.9
CUST1941,27,Male,USA,2022-06-11,active,3,2,4.3
CUST1942,56,Female,UK,2022-06-05,active,1,35,4.0
CUST1943,38,Female,Germany,2023-03-13,active,0,47,4.2
CUST1944,33,Male,India,2021-02-21,cancelled,5,14,4.3
CUST1945,19,Male,Canada,2022-05-04,paused,0,17,4.2
CUST1946,44,Female,Germany,2023-07-18,paused,1,23,4.2
CUST1947,69,Male,USA,2022-05-31,active,5,37,4.1
CUST1948,39,Male,USA,2020-11-12,active,5,22,4.3
CUST1949,67,Female,India,2021-10-20,paused,0,12,4.3
CUST1950,22,Male,Germany,2023-09-04,active,2,48,4.2
CUST1951,57,Female,Canada,2022-09-09,active,5,48,4.5
CUST1952,18,Male,Pakistan,2022-08-27,active,5,9,4.4
CUST1953,30,Female,Canada,2021-04-13,active,1,48,4.2
CUST1954,64,Male,Pakistan,2023-06-15,cancelled,4,42,4.1
CUST1955,45,Female,USA,2023-11-04,active,1,21,4.3
CUST1956,58,Male,Pakistan,2021-11-28,active,3,37,4.4
CUST1957,21,Male,Pakistan,2021-12-10,cancelled,5,28,4.1
CUST1958,22,Female,Pakistan,2022-01-27,cancelled,3,9,3.6
CUST1959,36,Female,Germany,2021-02-08,active,3,5,4.0
CUST1960,24,Male,India,2020-03-10,cancelled,4,34,4.0
CUST1961,65,Female,Canada,2022-01-21,active,1,38,4.4
CUST1962,56,Male,USA,2021-10-31,active,0,12,3.9
CUST1963,21,Male,India,2022-09-26,cancelled,1,7,4.3
CUST1964,39,Female,Canada,2022-11-14,active,3,5,4.6
CUST1965,39,Female,Pakistan,2021-04-11,cancelled,3,11,4.4
CUST1966,29,Male,USA,2021-05-13,paused,2,44,4.5
CUST1967,32,Male,Germany,2021-07-31,cancelled,2,31,3.9
CUST1968,54,Female,Pakistan,2021-10-03,active,1,29,4.1
CUST1969,36,Male,India,2023-06-20,cancelled,1,22,4.3
CUST1970,47,Male,Germany,2022-03-17,active,4,47,4.5
CUST1971,29,Female,India,2022-04-18,active,5,36,4.5
CUST1972,62,Female,India,2023-05-01,cancelled,2,37,3.6
CUST1973,61,Female,Pakistan,2021-09-25,active,3,28,4.1
CUST1974,63,Male,Canada,2022-02-03,active,5,14,4.3
CUST1975,53,Female,India,2022-06-05,active,2,14,3.8
CUST1976,43,Female,USA,2023-12-06,active,0,9,4.6
CUST1977,63,Male,Canada,2021-05-26,active,5,8,4.1
CUST1978,61,Male,Pakistan,2022-12-14,active,0,20,4.0
CUST1979,29,Female,Canada,2022-03-07,paused,1,6,4.5
CUST1980,64,Female,Pakistan,2022-04-18,paused,3,39,4.3
CUST1981,46,Male,UK,2023-06-27,cancelled,3,41,4.0
CUST1982,67,Male,Pakistan,2020-09-28,cancelled,1,46,4.5
CUST1983,37,Male,UK,2022-10-04,active,0,30,4.0
CUST1984,25,Male,India,2021-03-14,active,1,7,4.5
CUST1985,22,Male,Pakistan,2023-06-02,paused,3,28,4.1
CUST1986,54,Male,Germany,2021-01-04,active,3,29,4.3
CUST1987,18,Female,UK,2023-02-19,active,4,17,4.1
CUST1988,44,Male,Germany,2023-08-01,active,4,3,4.0
CUST1989,62,Female,India,2022-12-25,active,0,2,4.1
CUST1990,42,Female,UK,2022-02-24,active,1,11,4.1
CUST1991,53,Female,Pakistan,2021-11-02,paused,1,8,4.4
CUST1992,26,Other,Pakistan,2022-02-13,cancelled,1,33,4.0
CUST1993,40,Female,UK,2022-12-20,active,2,3,4.1
CUST1994,49,Female,Pakistan,2020-09-12,active,5,19,4.4
CUST1995,32,Female,Pakistan,2020-09-13,active,5,21,4.3
CUST1996,39,Male,Canada,2021-11-20,active,1,27,4.2
CUST1997,53,Female,UK,2022-10-13,active,2,24,3.6
CUST1998,68,Female,Canada,2023-05-02,active,1,32,4.2
CUST1999,63,Male,Germany,2022-03-11,cancelled,4,40,4.2
CUST2000,40,Male,USA,2023-03-30,paused,2,48,3.9
CUST2001,50,Male,Canada,2023-01-06,active,5,22,4.2
CUST2002,55,Male,Germany,2021-01-09,cancelled,5,37,4.5
CUST2003,66,Female,UK,2021-04-19,active,0,48,4.3
CUST2004,55,Male,UK,2021-07-20,active,0,34,4.2
CUST2005,26,Female,India,2022-05-17,paused,2,20,4.1
CUST2006,36,Male,India,2021-07-28,active,5,5,4.1
CUST2007,36,Male,Germany,2021-05-29,paused,3,16,4.6
CUST2008,46,Male,Pakistan,2021-10-18,cancelled,5,38,3.8
CUST2009,68,Female,Germany,2021-08-02,active,2,20,4.3
CUST2010,40,Other,UK,2021-01-02,active,1,2,4.2
CUST2011,57,Male,UK,2021-10-10,active,4,21,4.2
CUST2012,60,Female,Germany,2022-03-17,active,2,21,4.4
CUST2013,55,Male,India,2021-03-04,paused,2,7,3.9
CUST2014,50,Male,Canada,2023-07-14,active,0,48,4.0
CUST2015,40,Female,Canada,2021-11-14,cancelled,3,12,4.2
CUST2016,27,Female,Pakistan,2020-04-11,paused,1,16,3.7
CUST2017,48,Female,India,2022-10-22,paused,4,39,4.5
CUST2018,39,Female,UK,2022-10-20,paused,2,20,4.5
CUST2019,67,Female,UK,2021-10-21,cancelled,4,42,3.6
CUST2020,36,Male,USA,2022-03-20,active,5,49,4.3
CUST2021,32,Male,UK,2023-03-01,active,2,46,4.1
CUST2022,32,Male,Germany,2021-07-31,active,4,39,3.9
CUST2023,27,Female,USA,2020-08-28,cancelled,2,18,3.6
CUST2024,57,Female,USA,2022-06-21,active,1,4,4.0
CUST2025,42,Male,Canada,2021-08-16,active,3,41,4.1
CUST2026,27,Male,Canada,2022-08-17,active,1,37,3.7
CUST2027,19,Female,India,2023-05-17,active,4,5,3.9
CUST2028,24,Female,USA,2022-11-21,active,0,2,4.1
CUST2029,53,Female,Canada,2023-10-07,cancelled,1,25,3.9
CUST2030,54,Male,India,2022-10-21,paused,4,25,3.9
CUST2031,37,Female,Germany,2020-12-16,cancelled,1,14,3.9
CUST2032,49,Female,Germany,2020-11-30,active,3,20,3.8
CUST2033,68,Female,Canada,2021-02-22,cancelled,2,7,3.8
CUST2034,56,Female,India,2022-05-16,cancelled,3,22,4.1
CUST2035,26,Female,Pakistan,2022-11-26,active,1,36,4.1
CUST2036,32,Male,UK,2021-03-07,cancelled,2,23,3.3
CUST2037,54,Female,USA,2022-05-01,paused,2,29,4.2
CUST2038,63,Female,Canada,2022-01-06,cancelled,0,27,4.0
CUST2039,19,Male,Pakistan,2022-12-05,paused,0,41,4.3
CUST2040,61,Female,India,2021-03-19,active,2,46,4.0
CUST2041,22,Male,USA,2021-07-23,cancelled,1,47,4.5
CUST2042,51,Male,Pakistan,2021-07-05,cancelled,2,33,4.1
CUST2043,53,Male,UK,2022-04-21,cancelled,1,37,4.0
CUST2044,52,Female,USA,2023-03-14,active,2,1,4.2
CUST2045,39,Male,India,2022-09-25,active,2,27,3.8
CUST2046,31,Female,India,2021-12-11,active,2,13,4.2
CUST2047,22,Male,USA,2021-09-22,active,0,35,4.2
CUST2048,61,Female,Germany,2022-01-17,cancelled,1,27,3.6
CUST2049,47,Female,Canada,2021-02-07,cancelled,4,31,3.8
CUST2050,29,Female,Canada,2023-07-26,paused,1,11,4.1
CUST2051,38,Female,USA,2022-08-12,active,0,14,4.1
CUST2052,56,Female,Canada,2022-03-10,cancelled,3,38,4.1
CUST2053,23,Female,Pakistan,2022-02-24,paused,3,1,4.1
CUST2054,50,Female,India,2023-04-24,active,1,21,4.2
CUST2055,38,Male,Pakistan,2023-07-20,paused,0,36,4.0
CUST2056,40,Male,India,2023-07-25,active,2,9,4.3
CUST2057,50,Male,UK,2021-02-16,active,3,28,4.2
CUST2058,61,Male,UK,2021-12-21,cancelled,0,14,4.2
CUST2059,22,Female,UK,2022-02-15,cancelled,5,21,3.7
CUST2060,49,Male,Canada,2021-03-16,active,3,38,4.1
CUST2061,47,Female,Germany,2022-08-11,active,3,34,4.4
CUST2062,67,Male,Germany,2021-07-31,paused,4,31,3.8
CUST2063,20,Female,Canada,2023-01-24,cancelled,5,21,4.0
CUST2064,62,Female,UK,2022-11-26,cancelled,3,37,4.2
CUST2065,26,Male,UK,2020-01-12,active,5,31,3.8
CUST2066,40,Male,UK,2022-01-06,active,0,20,4.2
CUST2067,63,Female,Pakistan,2022-03-25,cancelled,5,3,4.0
CUST2068,30,Female,UK,2021-03-09,active,2,33,3.9
CUST2069,68,Male,UK,2022-02-23,cancelled,3,45,4.3
CUST2070,63,Male,Pakistan,2021-01-02,cancelled,3,24,3.8
CUST2071,36,Male,Germany,2021-10-09,active,4,5,4.0
CUST2072,53,Female,UK,2020-08-10,cancelled,1,37,4.2
CUST2073,51,Male,USA,2021-07-04,paused,4,42,4.2
CUST2074,59,Female,USA,2021-02-12,active,2,36,3.6
CUST2075,45,Male,India,2023-09-06,active,4,38,4.3
CUST2076,64,Male,India,2022-12-18,active,3,14,4.0
CUST2077,22,Male,Germany,2022-08-13,cancelled,5,19,4.2
CUST2078,41,Female,Pakistan,2022-05-17,active,1,37,4.1
CUST2079,19,Male,Pakistan,2020-11-24,active,1,17,4.0
CUST2080,50,Female,Canada,2021-05-27,cancelled,2,20,4.3
CUST2081,55,Male,Canada,2021-07-29,active,4,5,4.0
CUST2082,42,Female,Canada,2022-02-06,paused,5,6,3.9
CUST2083,54,Male,India,2023-02-21,paused,1,9,4.2
CUST2084,28,Male,USA,2023-02-22,active,0,11,4.1
CUST2085,19,Female,USA,2023-07-21,paused,1,24,4.4
CUST2086,49,Female,USA,2021-04-11,active,0,25,4.0
CUST2087,45,Female,Germany,2021-06-09,active,0,31,3.8
CUST2088,23,Male,Pakistan,2022-05-10,active,4,23,4.0
CUST2089,29,Female,Canada,2020-01-10,active,0,42,3.1
CUST2090,53,Male,USA,2021-11-26,active,2,15,4.3
CUST2091,22,Female,Germany,2022-08-22,paused,0,32,4.2
CUST2092,26,Female,Pakistan,2021-09-26,active,3,26,4.4
CUST2093,43,Female,Germany,2023-06-07,active,0,31,4.1
CUST2094,51,Female,Germany,2020-11-22,active,3,27,4.2
CUST2095,63,Female,India,2022-08-10,active,5,31,4.1
CUST2096,64,Male,Germany,2022-01-18,active,2,33,4.1
CUST2097,54,Female,Pakistan,2022-01-03,active,3,24,4.1
CUST2098,50,Female,Canada,2022-02-04,paused,3,39,3.9
CUST2099,63,Female,Germany,2022-05-07,paused,1,15,3.9
CUST2100,33,Male,USA,2022-05-07,active,5,45,3.8
CUST2101,18,Female,India,2022-04-27,cancelled,5,49,4.0
CUST2102,69,Female,Canada,2023-07-28,active,2,29,4.2
CUST2103,67,Male,Canada,2023-03-31,active,4,30,4.1
CUST2104,38,Other,Pakistan,2021-01-28,active,5,27,4.3
CUST2105,44,Male,India,2021-06-14,active,3,29,3.7
CUST2106,22,Female,USA,2020-09-13,active,2,39,4.2
CUST2107,53,Male,Pakistan,2022-08-31,active,5,41,4.3
CUST2108,69,Other,USA,2022-10-16,cancelled,0,35,4.3
CUST2109,22,Male,UK,2020-11-30,active,3,14,4.4
CUST2110,54,Female,UK,2021-12-23,active,5,43,3.8
CUST2111,36,Male,USA,2022-08-16,active,5,9,4.5
CUST2112,24,Female,UK,2021-01-26,active,0,44,3.8
CUST2113,64,Female,UK,2021-12-05,active,0,19,3.8
CUST2114,19,Male,USA,2022-07-11,paused,2,33,4.1
CUST2115,29,Female,Pakistan,2020-12-27,active,3,28,4.1
CUST2116,61,Female,Germany,2021-05-24,paused,4,15,3.8
CUST2117,59,Male,USA,2022-10-04,active,1,19,3.3
CUST2118,66,Male,India,2020-09-15,cancelled,3,44,4.0
CUST2119,23,Female,USA,2022-08-06,active,1,37,4.6
CUST2120,41,Male,Pakistan,2023-05-27,cancelled,5,43,3.9
CUST2121,58,Female,USA,2023-02-28,cancelled,0,38,3.7
CUST2122,37,Male,UK,2022-09-25,active,1,8,4.2
CUST2123,40,Other,UK,2020-12-19,paused,0,7,4.1
CUST2124,68,Male,USA,2020-12-28,active,0,23,4.1
CUST2125,23,Female,Canada,2020-10-21,active,1,11,3.8
CUST2126,25,Male,Germany,2020-12-10,active,1,25,4.1
CUST2127,60,Female,Germany,2023-02-03,paused,1,7,4.6
CUST2128,24,Male,UK,2023-05-17,active,5,33,4.1
CUST2129,66,Male,USA,2021-05-28,active,3,30,4.2
CUST2130,40,Male,Pakistan,2020-03-10,cancelled,5,9,3.9
CUST2131,62,Male,Canada,2021-03-09,active,4,46,4.1
CUST2132,61,Male,India,2022-08-21,cancelled,3,45,4.1
CUST2133,64,Male,USA,2022-09-12,active,4,5,4.0
CUST2134,40,Female,UK,2021-09-13,paused,4,36,3.7
CUST2135,40,Female,India,2023-08-15,active,0,29,4.1
CUST2136,21,Female,Germany,2022-11-10,active,3,45,4.1
CUST2137,19,Female,USA,2022-01-09,active,3,46,4.1
CUST2138,52,Male,Pakistan,2021-06-14,paused,2,24,3.3
CUST2139,53,Male,Germany,2023-06-03,active,4,42,4.1
CUST2140,61,Female,Pakistan,2022-09-09,active,1,39,4.1
CUST2141,32,Female,UK,2021-04-02,cancelled,5,45,4.4
CUST2142,53,Female,India,2022-03-08,cancelled,5,47,4.3
CUST2143,24,Other,Canada,2023-05-08,active,1,49,4.1
CUST2144,47,Female,USA,2023-03-07,active,4,29,3.7
CUST2145,62,Female,UK,2020-10-18,active,3,18,4.8
CUST2146,49,Female,India,2021-12-03,cancelled,0,37,4.5
CUST2147,60,Female,Germany,2022-06-19,cancelled,5,14,4.0
CUST2148,48,Female,Pakistan,2021-11-04,cancelled,4,16,4.1
CUST2149,36,Female,UK,2022-10-10,active,3,16,3.9
CUST2150,30,Female,UK,2023-03-03,active,5,46,4.1
CUST2151,57,Male,Germany,2021-12-24,active,4,17,4.2
CUST2152,21,Male,Pakistan,2020-12-20,active,3,2,4.1
CUST2153,20,Male,USA,2023-01-31,paused,0,27,3.5
CUST2154,48,Female,Pakistan,2023-05-31,active,4,39,4.3
CUST2155,61,Other,Germany,2023-05-18,active,2,32,3.9
CUST2156,53,Male,UK,2022-11-14,paused,5,6,4.2
CUST2157,49,Female,USA,2021-01-24,paused,0,45,3.8
CUST2158,39,Male,USA,2023-12-08,active,3,18,4.5
CUST2159,37,Male,Pakistan,2023-08-08,active,3,25,3.8
CUST2160,42,Female,UK,2021-03-17,active,3,49,4.1
CUST2161,27,Female,UK,2022-02-27,paused,4,5,4.2
CUST2162,25,Male,Germany,2021-02-19,active,1,32,4.1
CUST2163,20,Male,USA,2021-09-05,active,3,29,4.2
CUST2164,20,Male,Germany,2021-10-05,paused,2,7,4.5
CUST2165,55,Male,UK,2020-02-09,active,5,31,4.0
CUST2166,20,Male,Canada,2021-06-02,paused,4,13,4.4
CUST2167,60,Female,UK,2022-09-12,active,0,27,4.0
CUST2168,46,Female,UK,2020-02-09,active,3,8,4.0
CUST2169,63,Female,Canada,2020-11-19,active,3,15,3.9
CUST2170,67,Female,UK,2022-12-26,paused,3,4,4.0
CUST2171,60,Male,USA,2023-01-23,cancelled,3,45,3.8
CUST2172,64,Male,UK,2020-03-10,active,2,35,4.2
CUST2173,69,Female,Pakistan,2020-01-09,active,5,21,4.3
CUST2174,26,Male,Pakistan,2022-10-20,active,5,31,4.2
CUST2175,19,Male,USA,2021-09-14,active,0,35,4.3
CUST2176,54,Male,India,2022-11-09,cancelled,1,40,4.2
CUST2177,61,Male,USA,2022-10-28,active,5,49,4.4
CUST2178,67,Male,India,2022-05-18,cancelled,1,46,3.8
CUST2179,46,Male,Canada,2022-09-19,active,1,16,4.1
CUST2180,68,Male,Germany,2020-11-15,paused,3,17,3.9
CUST2181,30,Male,Pakistan,2021-09-29,cancelled,3,6,4.3
CUST2182,28,Female,Germany,2022-02-23,active,3,33,4.4
CUST2183,59,Male,UK,2022-07-14,active,2,18,3.6
CUST2184,45,Male,Pakistan,2022-05-30,cancelled,0,26,3.8
CUST2185,60,Female,Canada,2022-08-29,paused,3,4,4.0
CUST2186,67,Male,Pakistan,2022-04-10,paused,2,30,4.1
CUST2187,35,Male,Pakistan,2022-05-07,cancelled,2,39,4.3
CUST2188,62,Male,Germany,2021-06-21,cancelled,0,15,4.0
CUST2189,22,Male,Canada,2022-05-30,active,3,9,3.9
CUST2190,31,Male,Pakistan,2022-04-05,active,3,44,4.4
CUST2191,33,Male,Canada,2022-09-11,active,1,49,3.7
CUST2192,32,Female,India,2021-06-26,cancelled,2,27,3.6
CUST2193,50,Female,UK,2021-10-10,cancelled,5,13,3.7
CUST2194,35,Female,UK,2022-02-18,active,3,40,4.0
CUST2195,57,Male,UK,2021-02-15,active,2,4,4.2
CUST2196,58,Male,UK,2021-09-18,paused,1,21,3.8
CUST2197,31,Other,USA,2022-12-31,active,2,41,4.2
CUST2198,35,Male,UK,2021-09-02,active,5,7,3.9
CUST2199,30,Male,USA,2023-03-08,active,4,39,4.0
CUST2200,69,Male,UK,2022-01-19,active,5,20,4.1
CUST2201,55,Female,UK,2023-11-03,active,2,25,4.8
CUST2202,56,Female,UK,2021-12-01,active,4,36,4.2
CUST2203,43,Male,Canada,2021-04-24,active,2,6,4.1
CUST2204,54,Female,USA,2021-07-11,active,1,47,4.0
CUST2205,30,Male,USA,2022-06-07,active,4,12,3.9
CUST2206,42,Female,UK,2021-01-21,paused,4,20,4.1
CUST2207,38,Male,India,2023-10-05,active,4,23,4.3
CUST2208,48,Female,Pakistan,2021-12-22,active,0,27,4.1
CUST2209,67,Male,Canada,2022-05-21,cancelled,1,5,4.2
CUST2210,29,Male,India,2020-10-31,cancelled,3,19,3.9
CUST2211,18,Male,Germany,2021-06-19,active,3,28,3.7
CUST2212,28,Female,UK,2022-12-09,active,0,36,4.1
CUST2213,57,Male,India,2022-04-03,active,4,23,4.0
CUST2214,40,Male,UK,2022-09-04,paused,4,44,3.8
CUST2215,62,Male,USA,2021-01-05,cancelled,0,20,4.2
CUST2216,29,Male,USA,2021-12-01,active,0,42,4.6
CUST2217,50,Male,UK,2021-08-02,active,0,5,4.1
CUST2218,41,Female,USA,2023-01-06,active,0,29,3.3
CUST2219,64,Female,USA,2021-11-07,paused,4,44,4.2
CUST2220,39,Female,Germany,2021-02-04,active,1,6,4.3
CUST2221,53,Male,Pakistan,2022-07-11,active,1,15,4.3
CUST2222,45,Male,Canada,2021-10-04,cancelled,1,38,4.3
CUST2223,60,Other,Pakistan,2021-04-12,active,0,22,4.7
CUST2224,29,Female,Germany,2020-09-20,active,3,12,4.4
CUST2225,36,Female,Pakistan,2023-08-07,active,0,13,3.9
CUST2226,25,Female,Germany,2023-03-24,active,5,31,4.7
CUST2227,52,Male,India,2022-05-18,active,3,48,4.1
CUST2228,60,Other,Germany,2023-07-04,active,0,35,3.8
CUST2229,53,Female,UK,2022-10-08,active,5,32,4.4
CUST2230,46,Female,India,2021-05-20,cancelled,5,48,4.3
CUST2231,40,Female,Pakistan,2021-06-02,paused,0,38,3.4
CUST2232,50,Female,India,2020-12-12,active,0,5,4.2
CUST2233,67,Female,Canada,2020-10-19,active,3,36,3.7
CUST2234,34,Female,Germany,2020-08-20,active,5,27,4.3
CUST2235,44,Female,Germany,2022-09-09,active,1,17,4.3
CUST2236,63,Female,India,2021-07-19,cancelled,1,27,4.4
CUST2237,49,Female,Germany,2021-09-03,active,4,7,4.1
CUST2238,51,Female,Pakistan,2022-12-22,paused,4,18,4.0
CUST2239,29,Male,India,2023-07-18,active,5,28,4.4
CUST2240,44,Male,Germany,2022-02-08,active,1,39,3.8
CUST2241,55,Female,Germany,2021-03-03,active,0,16,4.3
CUST2242,41,Female,Pakistan,2023-02-18,active,4,14,3.8
CUST2243,26,Female,UK,2022-11-10,active,3,10,2.3
CUST2244,18,Male,Germany,2021-06-16,active,5,20,4.5
CUST2245,55,Female,Canada,2020-11-13,active,3,7,4.0
CUST2246,36,Female,Germany,2022-09-29,cancelled,3,28,3.7
CUST2247,60,Male,India,2021-01-18,active,0,8,4.0
CUST2248,46,Male,India,2023-04-13,active,3,5,4.4
CUST2249,49,Male,Germany,2022-08-02,cancelled,4,35,4.1
CUST2250,48,Male,UK,2021-12-11,active,1,10,4.4
CUST2251,58,Female,USA,2020-06-09,cancelled,4,44,3.1
CUST2252,26,Male,Canada,2021-05-07,active,1,39,4.3
CUST2253,42,Female,Pakistan,2021-10-08,active,2,19,4.4
CUST2254,54,Female,Canada,2021-10-14,paused,4,33,4.4
CUST2255,51,Female,India,2021-10-05,cancelled,2,19,4.1
CUST2256,28,Female,Germany,2021-09-23,active,0,39,4.1
CUST2257,56,Male,Canada,2020-12-09,cancelled,2,6,4.0
CUST2258,46,Male,Canada,2021-09-20,active,3,17,3.6
CUST2259,39,Male,Germany,2020-10-20,active,0,39,3.9
CUST2260,50,Male,Germany,2022-02-28,active,5,4,3.9
CUST2261,50,Female,UK,2023-11-02,active,2,47,3.8
CUST2262,58,Male,USA,2022-12-15,paused,0,29,4.1
CUST2263,19,Female,UK,2023-11-03,paused,3,38,4.1
CUST2264,25,Male,Pakistan,2023-07-23,active,1,38,4.1
CUST2265,48,Female,Canada,2021-05-11,active,3,27,3.8
CUST2266,28,Female,Canada,2020-04-09,active,5,49,4.3
CUST2267,65,Male,UK,2021-06-27,cancelled,1,11,4.5
CUST2268,68,Female,USA,2021-08-21,cancelled,3,4,4.2
CUST2269,43,Female,Pakistan,2021-02-16,active,4,23,3.9
CUST2270,24,Male,UK,2022-06-21,active,0,42,3.5
CUST2271,55,Male,Canada,2022-10-04,active,3,43,4.3
CUST2272,47,Male,USA,2023-04-02,paused,2,17,3.9
CUST2273,25,Female,Pakistan,2021-03-31,active,5,31,3.9
CUST2274,60,Female,Canada,2021-03-30,active,0,1,4.0
CUST2275,58,Male,India,2022-08-17,active,4,12,4.7
CUST2276,18,Female,India,2022-09-13,paused,5,19,4.1
CUST2277,53,Male,USA,2021-01-03,active,2,18,3.8
CUST2278,34,Female,UK,2023-02-26,cancelled,0,32,4.1
CUST2279,53,Female,Canada,2023-03-13,active,1,4,4.0
CUST2280,41,Male,Germany,2023-09-02,active,1,21,4.1
CUST2281,27,Male,Germany,2023-05-01,active,2,4,3.9
CUST2282,27,Female,UK,2021-07-24,active,0,36,3.8
CUST2283,52,Male,Germany,2022-01-13,active,1,33,4.1
